title,date,content,Noun
"[서울포토] ‘4위 손연재’, 우아한 연기",2016-08-21,"▲ 손연재가 20일 오후(현지시간) 브라질 리우데자네이루 바하 리우올림픽 경기장에서 열린 리듬체조 결선에서 리본 연기를 하고 있다./2016.8.20/리우데자네이루=올림픽사진공동취재단


손연재가 20일 오후(현지시간) 브라질 리우데자네이루 바하 리우올림픽 경기장에서 열린 리듬체조 결선에서 리본 연기를 하고 있다./2016.8.20/리우데자네이루=올림픽사진공동취재단","손연재,오후,현지,브라질,리우데자네이루,바하,리우,올림픽,경기장,리듬체조,결선,리본,연기,리우데자네이루,올림픽,사진,공동,취재,단,손연재,오후,현지,브라질,리우데자네이루,바하,리우,올림픽,경기장,리듬체조,결선,리본,연기,리우데자네이루,올림픽,사진,공동,취재,단"
"[서울포토] ‘4위 손연재’, 엄마와 함께",2016-08-21,"▲ 손연재가 20일 오후(현지시간) 브라질 리우데자네이루 바하 리우올림픽 경기장에서 열린 2016 리우올림픽 리듬체조 결선 경기를 마친 후 어머니 윤현숙씨와 함께 이동하고있다./2016.8.20/리우데자네이루=올림픽사진공동취재단


손연재가 20일 오후(현지시간) 브라질 리우데자네이루 바하 리우올림픽 경기장에서 열린 2016 리우올림픽 리듬체조 결선 경기를 마친 후 어머니 윤현숙씨와 함께 이동하고있다./2016.8.20/리우데자네이루=올림픽사진공동취재단","손연재,오후,현지,브라질,리우데자네이루,바하,리우,올림픽,경기장,리우,올림픽,리듬체조,결선,경기,후,어머니,윤현숙,이동,리우데자네이루,올림픽,사진,공동,취재,단,손연재,오후,현지,브라질,리우데자네이루,바하,리우,올림픽,경기장,리우,올림픽,리듬체조,결선,경기,후,어머니,윤현숙,이동,리우데자네이루,올림픽,사진,공동,취재,단"
"[서울포토] ‘4위 손연재’, 엄마와 함께",2016-08-21,"▲ 손연재가 20일 오후(현지시간) 브라질 리우데자네이루 바하 리우올림픽 경기장에서 열린 2016 리우올림픽 리듬체조 결선 경기를 마친 후 어머니 윤현숙씨의 손을 잡고 발걸음을 옮기고 있다./2016.8.20/리우데자네이루=올림픽사진공동취재단


손연재가 20일 오후(현지시간) 브라질 리우데자네이루 바하 리우올림픽 경기장에서 열린 2016 리우올림픽 리듬체조 결선 경기를 마친 후 어머니 윤현숙씨의 손을 잡고 발걸음을 옮기고 있다./2016.8.20/리우데자네이루=올림픽사진공동취재단","손연재,오후,현지,브라질,리우데자네이루,바하,리우,올림픽,경기장,리우,올림픽,리듬체조,결선,경기,후,어머니,윤현숙,손,잡고,발걸음,리우데자네이루,올림픽,사진,공동,취재,단,손연재,오후,현지,브라질,리우데자네이루,바하,리우,올림픽,경기장,리우,올림픽,리듬체조,결선,경기,후,어머니,윤현숙,손,잡고,발걸음,리우데자네이루,올림픽,사진,공동,취재,단"
[서울포토] ‘금메달 박인비’를 위한 리디아고의 예우,2016-08-21,"▲ 박인비가 20일 오후(현지시간) 브라질 리우데자네이루 올림픽 골프경기장에서 열린 4라운드 경기에서 금메달을 차지했다. 시상식에서 리디아고가 박인비에게 자리에 올라가라는 손 짓을 하고있다.2016.8.20/리우데자네이루=올림픽사진공동취재단


박인비가 20일 오후(현지시간) 브라질 리우데자네이루 올림픽 골프경기장에서 열린 4라운드 경기에서 금메달을 차지했다. 시상식에서 리디아고가 박인비에게 자리에 올라가라는 손 짓을 하고있다.2016.8.20/리우데자네이루=올림픽사진공동취재단","박인비,오후,현지,브라질,리우데자네이루,올림픽,골프,경기장,라운드,경기,금메달,차지,시상식,리디아고,박인비,자리,손,짓,리우데자네이루,올림픽,사진,공동,취재,단,박인비,오후,현지,브라질,리우데자네이루,올림픽,골프,경기장,라운드,경기,금메달,차지,시상식,리디아고,박인비,자리,손,짓,리우데자네이루,올림픽,사진,공동,취재,단"
[서울포토] ‘금메달 박인비’의 환호,2016-08-21,"▲ 116년만에 열린 올림픽 여자골프 경기에 박인비 선수가 20일 오후(현지시간) 브라질 리우데자네이루 올림픽골프 코스에서 18홀 마지막 퍼팅을 성공한 후 두손을 들어올리며 기뻐하고 있다. /2018.8.20/ 리우데자네이루=올림픽사진공동취재단


116년만에 열린 올림픽 여자골프 경기에 박인비 선수가 20일 오후(현지시간) 브라질 리우데자네이루 올림픽골프 코스에서 18홀 마지막 퍼팅을 성공한 후 두손을 들어올리며 기뻐하고 있다. /2018.8.20/ 리우데자네이루=올림픽사진공동취재단","올림픽,여자,골프,경기,박인비,선수,오후,현지,브라질,리우데자네이루,올림픽,골프,코스,홀,마지막,퍼팅,후,손,리,리우데자네이루,올림픽,사진,공동,취재,단,올림픽,여자,골프,경기,박인비,선수,오후,현지,브라질,리우데자네이루,올림픽,골프,코스,홀,마지막,퍼팅,후,손,리,리우데자네이루,올림픽,사진,공동,취재,단"
[서울포토] ‘금메달 박인비’의 환호,2016-08-21,"▲ 박인비가 20일 오후(현지시간) 브라질 리우데자네이루 올림픽 골프코스에서 열린 리우올림픽 여자 골프 개인전 최종라운드에서 금메달을 확정짓는 퍼팅을 성공하고 있다. 2016.8.20/올림픽사진공동취재단


박인비가 20일 오후(현지시간) 브라질 리우데자네이루 올림픽 골프코스에서 열린 리우올림픽 여자 골프 개인전 최종라운드에서 금메달을 확정짓는 퍼팅을 성공하고 있다. 2016.8.20/올림픽사진공동취재단","박인비,오후,현지,브라질,리우데자네이루,올림픽,골프,코스,리우,올림픽,여자,골프,개인,최종,라운드,금메달,확정,퍼팅,올림픽,사진,공동,취재,단,박인비,오후,현지,브라질,리우데자네이루,올림픽,골프,코스,리우,올림픽,여자,골프,개인,최종,라운드,금메달,확정,퍼팅,올림픽,사진,공동,취재,단"
[서울포토] ‘금메달 박인비’의 환호,2016-08-21,"▲ 박인비가 20일 오후(현지시간) 브라질 리우데자네이루 올림픽 골프코스에서 열린 리우올림픽 여자 골프 개인전 최종라운드에서 우승한 뒤 환호하고 있다. 2016.8.20/올림픽사진공동취재단


박인비가 20일 오후(현지시간) 브라질 리우데자네이루 올림픽 골프코스에서 열린 리우올림픽 여자 골프 개인전 최종라운드에서 우승한 뒤 환호하고 있다. 2016.8.20/올림픽사진공동취재단","박인비,오후,현지,브라질,리우데자네이루,올림픽,골프,코스,리우,올림픽,여자,골프,개인,최종,라운드,뒤,환호,올림픽,사진,공동,취재,단,박인비,오후,현지,브라질,리우데자네이루,올림픽,골프,코스,리우,올림픽,여자,골프,개인,최종,라운드,뒤,환호,올림픽,사진,공동,취재,단"
[서울포토] ‘금메달 박인비’에 리디아 고 축하의 포옹,2016-08-21,"▲ 박인비 선수가 20일(현지시각) 브라질 리우데자네이루 바하 올림픽 골프코스에서 열린 여자골프 마지막 4라운드에서 우승한뒤 리디아 고의 축하를 받고 있다 ./2016.8.20/리우데자네이루=올림픽사진공동취재단


박인비 선수가 20일(현지시각) 브라질 리우데자네이루 바하 올림픽 골프코스에서 열린 여자골프 마지막 4라운드에서 우승한뒤 리디아 고의 축하를 받고 있다 ./2016.8.20/리우데자네이루=올림픽사진공동취재단","박인비,선수,현지,브라질,리우데자네이루,바하,올림픽,골프,코스,여자,골프,마지막,라운드,뒤,리디아,고의,축하,리우데자네이루,올림픽,사진,공동,취재,단,박인비,선수,현지,브라질,리우데자네이루,바하,올림픽,골프,코스,여자,골프,마지막,라운드,뒤,리디아,고의,축하,리우데자네이루,올림픽,사진,공동,취재,단"
"[서울포토] ‘금메달 박인비’, 금메달 들고",2016-08-21,"▲ 여자골프 박인비가 20일 (현지시간) 브라질 리우데자네이루 올림픽 골프코스에서 열린 2016 리우올림픽 여자골프 파이널 라운드에서 우승한뒤 금메달을 들어보이고 있다. 리디아고 은메달,  펑산산 동메달/2016.8.20/리우데자네이루=올림픽사진공동취재단


여자골프 박인비가 20일 (현지시간) 브라질 리우데자네이루 올림픽 골프코스에서 열린 2016 리우올림픽 여자골프 파이널 라운드에서 우승한뒤 금메달을 들어보이고 있다. 리디아고 은메달, 펑산산 동메달/2016.8.20/리우데자네이루=올림픽사진공동취재단","여자,골프,박인비,현지,브라질,리우데자네이루,올림픽,골프,코스,리우,올림픽,여자,골프,파이널,라운드,뒤,금메달,보이,리디아고,은메달,펑,산산,동메달,리우데자네이루,올림픽,사진,공동,취재,단,여자,골프,박인비,현지,브라질,리우데자네이루,올림픽,골프,코스,리우,올림픽,여자,골프,파이널,라운드,뒤,금메달,보이,리디아고,은메달,펑,산산,동메달,리우데자네이루,올림픽,사진,공동,취재,단"
[서울포토] ‘금메달 박인비’ 깨물어봐야,2016-08-21,"▲ 여자골프 박인비가 20일 (현지시간) 브라질 리우데자네이루 올림픽 골프코스에서 열린 2016 리우올림픽 여자골프 파이널 라운드에서 우승한뒤 금메달을 들어보이고 있다/2016.8.20/리우데자네이루=올림픽사진공동취재단


여자골프 박인비가 20일 (현지시간) 브라질 리우데자네이루 올림픽 골프코스에서 열린 2016 리우올림픽 여자골프 파이널 라운드에서 우승한뒤 금메달을 들어보이고 있다/2016.8.20/리우데자네이루=올림픽사진공동취재단","여자,골프,박인비,현지,브라질,리우데자네이루,올림픽,골프,코스,리우,올림픽,여자,골프,파이널,라운드,뒤,금메달,보이,리우데자네이루,올림픽,사진,공동,취재,단,여자,골프,박인비,현지,브라질,리우데자네이루,올림픽,골프,코스,리우,올림픽,여자,골프,파이널,라운드,뒤,금메달,보이,리우데자네이루,올림픽,사진,공동,취재,단"
[서울포토] ‘후프와 연결되어’,2016-08-21,"▲ 러시아의 마르게리타 마문이 20일 오후(현지시간) 브라질 리우데자네이루 바하 리우올림픽 경기장에서 열린 2016 리우올림픽 리듬체조 결선에서 후프 연기를 하고 있다./2016.8.20/리우데자네이루=올림픽사진공동취재단


러시아의 마르게리타 마문이 20일 오후(현지시간) 브라질 리우데자네이루 바하 리우올림픽 경기장에서 열린 2016 리우올림픽 리듬체조 결선에서 후프 연기를 하고 있다./2016.8.20/리우데자네이루=올림픽사진공동취재단","러시아,마르,리타,마문,오후,현지,브라질,리우데자네이루,바하,리우,올림픽,경기장,리우,올림픽,리듬체조,결선,후프,연기,리우데자네이루,올림픽,사진,공동,취재,단,러시아,마르,리타,마문,오후,현지,브라질,리우데자네이루,바하,리우,올림픽,경기장,리우,올림픽,리듬체조,결선,후프,연기,리우데자네이루,올림픽,사진,공동,취재,단"
[서울포토] ‘후프와 하나되어’,2016-08-21,"▲ 러시아의 마르게리타 마문이 20일 오후(현지시간) 브라질 리우데자네이루 바하 리우올림픽 경기장에서 열린 2016 리우올림픽 리듬체조 결선에서 후프 연기를 하고 있다./2016.8.20/리우데자네이루=올림픽사진공동취재단


러시아의 마르게리타 마문이 20일 오후(현지시간) 브라질 리우데자네이루 바하 리우올림픽 경기장에서 열린 2016 리우올림픽 리듬체조 결선에서 후프 연기를 하고 있다./2016.8.20/리우데자네이루=올림픽사진공동취재단","러시아,마르,리타,마문,오후,현지,브라질,리우데자네이루,바하,리우,올림픽,경기장,리우,올림픽,리듬체조,결선,후프,연기,리우데자네이루,올림픽,사진,공동,취재,단,러시아,마르,리타,마문,오후,현지,브라질,리우데자네이루,바하,리우,올림픽,경기장,리우,올림픽,리듬체조,결선,후프,연기,리우데자네이루,올림픽,사진,공동,취재,단"
[서울포토] ‘후프처럼 둥글게’,2016-08-21,"▲ 러시아의 야나 쿠드랍체바가 20일 오후(현지시간) 브라질 리우데자네이루 바하 리우올림픽 경기장에서 열린 2016 리우올림픽 리듬체조 결선에서 후프 연기를 하고 있다./2016.8.20/리우데자네이루=올림픽사진공동취재단


러시아의 야나 쿠드랍체바가 20일 오후(현지시간) 브라질 리우데자네이루 바하 리우올림픽 경기장에서 열린 2016 리우올림픽 리듬체조 결선에서 후프 연기를 하고 있다./2016.8.20/리우데자네이루=올림픽사진공동취재단","러시아,쿠드,랍,체바,오후,현지,브라질,리우데자네이루,바하,리우,올림픽,경기장,리우,올림픽,리듬체조,결선,후프,연기,리우데자네이루,올림픽,사진,공동,취재,단,러시아,쿠드,랍,체바,오후,현지,브라질,리우데자네이루,바하,리우,올림픽,경기장,리우,올림픽,리듬체조,결선,후프,연기,리우데자네이루,올림픽,사진,공동,취재,단"
"‘금메달이에요, 감사합니다~’",2016-08-21,"▲ 스페인의 Ruth Beitia가 20일(현지시간) 브라질 리우데자네이루 올림픽 경기장에서 열린 2016 리우올림픽 육상 여자 높이뛰기에서 금메달을 획득하고 기뻐하고 있다. AP 연합뉴스


스페인의 Ruth Beitia가 20일(현지시간) 브라질 리우데자네이루 올림픽 경기장에서 열린 2016 리우올림픽 육상 여자 높이뛰기에서 금메달을 획득하고 기뻐하고 있다. AP 연합뉴스온라인뉴스부 iseoul@seoul.co.kr","스페인,현지,브라질,리우데자네이루,올림픽,경기장,리우,올림픽,육상,여자,높이뛰기,금메달,획득,연합뉴스,스페인,현지,브라질,리우데자네이루,올림픽,경기장,리우,올림픽,육상,여자,높이뛰기,금메달,획득,연합뉴스,온라인,뉴스,부"
‘골드 키스 받으세요~’,2016-08-21,"▲ 스페인의 Ruth Beitia가 20일(현지시간) 브라질 리우데자네이루 올림픽 경기장에서 열린 2016 리우올림픽 육상 여자 높이뛰기에서 금메달을 획득하고 기뻐하고 있다. AP 연합뉴스


스페인의 Ruth Beitia가 20일(현지시간) 브라질 리우데자네이루 올림픽 경기장에서 열린 2016 리우올림픽 육상 여자 높이뛰기에서 금메달을 획득하고 기뻐하고 있다. AP 연합뉴스온라인뉴스부 iseoul@seoul.co.kr","스페인,현지,브라질,리우데자네이루,올림픽,경기장,리우,올림픽,육상,여자,높이뛰기,금메달,획득,연합뉴스,스페인,현지,브라질,리우데자네이루,올림픽,경기장,리우,올림픽,육상,여자,높이뛰기,금메달,획득,연합뉴스,온라인,뉴스,부"
‘악~ 금메달’,2016-08-21,"▲ 스페인의 Ruth Beitia가 20일(현지시간) 브라질 리우데자네이루 올림픽 경기장에서 열린 2016 리우올림픽 육상 여자 높이뛰기에서 금메달을 획득하고 기뻐하고 있다. AP 연합뉴스


스페인의 Ruth Beitia가 20일(현지시간) 브라질 리우데자네이루 올림픽 경기장에서 열린 2016 리우올림픽 육상 여자 높이뛰기에서 금메달을 획득하고 기뻐하고 있다. AP 연합뉴스온라인뉴스부 iseoul@seoul.co.kr","스페인,현지,브라질,리우데자네이루,올림픽,경기장,리우,올림픽,육상,여자,높이뛰기,금메달,획득,연합뉴스,스페인,현지,브라질,리우데자네이루,올림픽,경기장,리우,올림픽,육상,여자,높이뛰기,금메달,획득,연합뉴스,온라인,뉴스,부"
우사인 볼트 3관왕 후 가장 먼저 찾은 것은?,2016-08-21,"“욕구를 해소하고 있다” 트위터 사진 화제 






▲ 우사인 볼트 


세계에서 가장 빠른 사나이인 우사인 볼트(30·자메이카)가 올림픽 3관왕이라는 대기록을 달성한 뒤 가장 먼저 찾은 것은 무엇일까. 바로 ‘치킨너깃’이다.21일(한국시간) 연합뉴스에 따르면 AP통신 패트릭 그레이엄 기자는 이날 트위터를 통해 단상에 앉아 치킨너깃을 입에 넣는 볼트의 사진을 소개했다. 이 기자는 “올림픽 3회 연속 3연패를 달성한 볼트의 모습”이라며 “(올림픽이 끝난 뒤) 욕구를 해소하고 있다”라고 설명했다.지난해 광고 수입으로만 약 200억원 이상의 수입을 올린 볼트는 2008 베이징 올림픽이 끝난 뒤 자서전을 통해 “당시 중국 음식에 적응하지 못해 치킨너깃으로 끼니를 해결했다”고 고백하기도 했다. 볼트는 끼니때마다 20개들이 치킨너깃 수 박스씩을 해치운다고. 당시 미국 현지 매체들은 “볼트가 먹은 치킨너깃은 수천 개”라고 설명했다.리우올림픽 조직위원회는 개막 전 볼트의 리우 현지 적응 과정을 소개하며 “볼트가 자메이카 음식을 공급받고 있으며 다양한 음식을 잘 먹고 있다”라고 소개했다.이어 “베이징 올림픽 때처럼 치킨너깃으로 끼니를 때우는 일은 없다”라고 설명했다. 그러나 어김없이 볼트의 치킨너깃 사랑은 계속됐다. 






온라인뉴스부 iseoul@seoul.co.kr","욕구,해소,트위터,사진,화제,우사인,볼트,세계,가장,사나이,우사인,볼트,자메이카,올림픽,관왕,기록,달성,뒤,가장,먼저,치킨,깃,한국,연합뉴스,통신,패,트릭,그레이엄,날,트위터,단상,치킨,깃,입,볼트,사진,소개,올림픽,연속,연패,달성,볼트,모습,라며,올림픽,뒤,욕구,해소,설명,광고,수입,약,수입,볼트,베이징,올림픽,뒤,자서전,당시,중국,음식,치킨,깃,끼니,해결,고백,볼트,끼니,치킨,깃,박스,당시,미국,현지,매체,볼트,치킨,깃,수천,설명,리우,올림픽,조직,위원회,개막,볼트,리우,현지,적응,과정,소개,볼트,자메이카,음식,공급,음식,소개,베이징,올림픽,치킨,깃,끼니,설명,볼트,치킨,깃,사랑,계속,온라인,뉴스,부"
‘얏호~ 금메달’,2016-08-21,"▲ 스페인의 Ruth Beitia가 20일(현지시간) 브라질 리우데자네이루 올림픽 경기장에서 열린 2016 리우올림픽 육상 여자 높이뛰기에서 금메달을 획득하고 기뻐하고 있다. AP 연합뉴스


스페인의 Ruth Beitia가 20일(현지시간) 브라질 리우데자네이루 올림픽 경기장에서 열린 2016 리우올림픽 육상 여자 높이뛰기에서 금메달을 획득하고 기뻐하고 있다. AP 연합뉴스온라인뉴스부 iseoul@seoul.co.kr","스페인,현지,브라질,리우데자네이루,올림픽,경기장,리우,올림픽,육상,여자,높이뛰기,금메달,획득,연합뉴스,스페인,현지,브라질,리우데자네이루,올림픽,경기장,리우,올림픽,육상,여자,높이뛰기,금메달,획득,연합뉴스,온라인,뉴스,부"
‘골드 복근’ 자랑하는 금메달 여선수,2016-08-21,"▲ 스페인의 Ruth Beitia가 20일(현지시간) 브라질 리우데자네이루 올림픽 경기장에서 열린 2016 리우올림픽 육상 여자 높이뛰기에서 금메달을 획득하고 기뻐하고 있다. AP 연합뉴스


스페인의 Ruth Beitia가 20일(현지시간) 브라질 리우데자네이루 올림픽 경기장에서 열린 2016 리우올림픽 육상 여자 높이뛰기에서 금메달을 획득하고 기뻐하고 있다. AP 연합뉴스온라인뉴스부 iseoul@seoul.co.kr","스페인,현지,브라질,리우데자네이루,올림픽,경기장,리우,올림픽,육상,여자,높이뛰기,금메달,획득,연합뉴스,스페인,현지,브라질,리우데자네이루,올림픽,경기장,리우,올림픽,육상,여자,높이뛰기,금메달,획득,연합뉴스,온라인,뉴스,부"
‘눈물이 앞을가려…너무 좋아’,2016-08-21,"▲ 스페인의 Ruth Beitia가 20일(현지시간) 브라질 리우데자네이루 올림픽 경기장에서 열린 2016 리우올림픽 육상 여자 높이뛰기에서 금메달을 획득하고 기뻐하고 있다. AP 연합뉴스


스페인의 Ruth Beitia가 20일(현지시간) 브라질 리우데자네이루 올림픽 경기장에서 열린 2016 리우올림픽 육상 여자 높이뛰기에서 금메달을 획득하고 기뻐하고 있다. AP 연합뉴스온라인뉴스부 iseoul@seoul.co.kr","스페인,현지,브라질,리우데자네이루,올림픽,경기장,리우,올림픽,육상,여자,높이뛰기,금메달,획득,연합뉴스,스페인,현지,브라질,리우데자네이루,올림픽,경기장,리우,올림픽,육상,여자,높이뛰기,금메달,획득,연합뉴스,온라인,뉴스,부"
‘하하하~ 이렇게 좋을수가’,2016-08-21,"▲ 스페인의 Ruth Beitia가 20일(현지시간) 브라질 리우데자네이루 올림픽 경기장에서 열린 2016 리우올림픽 육상 여자 높이뛰기에서 금메달을 획득하고 기뻐하고 있다. AP 연합뉴스


스페인의 Ruth Beitia가 20일(현지시간) 브라질 리우데자네이루 올림픽 경기장에서 열린 2016 리우올림픽 육상 여자 높이뛰기에서 금메달을 획득하고 기뻐하고 있다. AP 연합뉴스온라인뉴스부 iseoul@seoul.co.kr","스페인,현지,브라질,리우데자네이루,올림픽,경기장,리우,올림픽,육상,여자,높이뛰기,금메달,획득,연합뉴스,스페인,현지,브라질,리우데자네이루,올림픽,경기장,리우,올림픽,육상,여자,높이뛰기,금메달,획득,연합뉴스,온라인,뉴스,부"
시상대에서 무덤까지…세계를 울린 올림픽 명장면,2016-08-21,"이번 브라질 리우데자이네루올림픽에서 세계인을 감동시킨 단 한 장면. 넘어진 경쟁자에게 내민 두 손, 지난 16일 육상 여자 5000m 예선 2조 경기에서 나온 모습이다.트랙을 달리던 뉴질랜드 대표 니키 햄블린은 3000m 지점에서 균형을 잃고 넘어졌다. 뒤따르던 미국 대표 애비 다고스티노까지 햄블린에 걸려 넘어졌다. 관중들은 두 선수가 황급히 일어나 달리는 모습을 기대했지만 두 선수는 세계인이 지켜보는 가운데 진정한 올림픽 정신을 보여줬다. 다고스티노는 햄블린 탓에 경기를 망쳤음에도 먼저 달려 나가지 않았다. 그녀는 넘어져 좌절에 빠진 햄블린을 일으켜 세우더니 함께 달리기 시작했다. 관중석에서는 박수갈채가 나오기 시작했다.





▲ 니키 햄블린(왼쪽 뉴질랜드)가 16일(현지시간) 리우올림픽 육상 여자 5000m 예선 결승선을 들어온 뒤 서로 일으켜 세워주고 부축하며 레이스를 완주한 애비 다고스티노(미국)와 감격의 포옹을 나누고 있다.리우데자네이루 AFP 연합뉴스


두 선수는 다시 5000m 결승선을 향해 달렸다. 하지만 얼마 지나지 않아 또 한 선수가 트랙 위로 넘어졌다. 이번에는 무릎 통증이 심해진 다고스티노였다. 햄블린 역시 앞서 자신을 일으켜 세워준 다고스티노를 외면하지 않았다. 햄블린은 넘어진 다고스티노를 부축해 함께 달렸고, 두 선수는 비록 하위권이지만 끝내 결승선을 통과했다. 두 선수는 결승선 통과 직후 서로 끌어안았고, 이 모습은 세계의 주요 뉴스로 전해졌다.이렇듯 올림픽에서는 누구도 예상하지 못한 순간에 감동적인 상황이 연출된다. 그간 전 세계 관중들에 깊은 울림을 주었던 올림픽 명장면들을 살펴봤다.1. 2010년 밴쿠버 올림픽 당시 캐나다 피겨스케이팅 선수 조애니 로셰트는 갑작스런 심장마비로 어머니를 잃은 지 나흘 만에 경기를 치러야 했다. 아픈 마음까지 스포츠 정신으로 이겨낸 그녀는 결국 동메달을 수상하는 쾌거를 이뤘다.2. 1988년 서울 올림픽 요트경기에 출전한 캐나다 선수 로렌스 르뮤는 강한 바람에 전복된 다른 선수의 요트를 발견한 즉시 과감히 경기를 포기하고 다친 두 명의 선수를 구했다. 르뮤는 부상자들을 구조대에 인도한 다음에야 경주를 재개했지만 11명의 선수보다 앞선 21위의 기록을 남기며 경기를 마쳤다. 이후 르뮤는 영웅적 행동을 인정받아 명예 메달을 받았다.





▲ 부상당한 데렉 레드몬드와 그를 부축하는 아버지사진=더 필라델피아 인콰이어러


3. 1992년 바르셀로나 올림픽 남자 육상 400m 경기 중 영국 선수 데렉 레드몬드는 허벅지 뒤쪽 부분의 힘줄인 햄스트링이 끊어지는 치명적 부상을 당했다. 그러나 극심한 고통에도 불구하고 레드몬드는 일어나 레이스를 계속했다. 그런 그를 도운 것은 관중석에 있다가 울타리를 넘어 들어온 그의 아버지였다. 레드몬드의 아버지는 그를 부축한 채 남은 거리를 함께 달렸고, 결승선 직전에 레드몬드를 놓아줘 혼자 힘으로 경기를 마칠 수 있게 했다.4. 미국인 스피드스케이트 선수 댄 잰슨은 처음으로 올림픽에 나선지 정확히 10년 만인 릴레함메르 동계 올림픽(1994년)에서 금메달을 땄다. 이전까지 댄은 세 차례의 올림픽에서 걸쳐 고배를 마셨다. 특히 그 중 두 번째였던 캘거리 올림픽에서는 자신의 누이가 사망한 당일 경기를 치러야 해서 고통이 더욱 컸다. 잰슨은 오랜 노력 끝에 획득한 금메달을 누이에게 바치겠다는 소감을 남겼다.





▲ 사진=AP 연합뉴스


5. 1968년 멕시코시티 올림픽에서 남자 육상 200m 메달 수상자 토미 스미스와 존 카를로스는 시상대에서 검은색 장갑을 낀 채 손을 들어 올리는 ‘블랙 파워 설루트’ 퍼포먼스를 선보였다. 이는 당시 극심했던 인종차별에 경종을 울리기 위한 행동이었다. 이들은 더 나아가 당시 신발을 신지 않았는데, 이는 미국 흑인들의 빈곤한 삶을 대변하기 위해서였다. 은메달을 수상한 백인 호주 선수 피터 노먼 또한 가슴에 다른 두 선수와 똑같이 OPHR(Olympic Project for Human Rights) 배지를 달아 이들의 의지에 동참하는 모습을 보였다.






그러나 영웅적 행동 뒤 이들에게 찾아온 운명은 가혹했다. 올림픽위원회는 토미 스미스와 존 카를로스의 행위가 정치적이었으며 올림픽 정신에 위배된다고 비난했다. 두 선수는 결국 메달을 박탈당하고 선수 자격까지 잃었다. 피터 노먼 또한 용기 있는 행동에도 불구하고 자국에서 이로 인해 조롱을 받았으며 4년 후 뮌헨 올림픽에도 출전하지 못했다. 이후 노먼은 여러 팀에서 코치로 활동하다가 2006년 세상을 떠났다.







국가와 인종을 초월한 세 사람의 뜨거운 동지애는 36년이 지난 뒤에도 빛났다. 노먼의 사망 소식을 접한 스미스와 카를로스는 노먼의 장례식에 참석, 직접 관을 옮기며 고난을 함께 겪은 경쟁자이자 친구의 마지막 가는 길을 지켰다.방승언 기자 earny@seoul.co.kr","브라질,리우,데자,네루,올림픽,세계,감동,단,장면,경쟁자,두,손,육상,여자,예선,경기,모습,트랙,뉴질랜드,대표,니키,햄블린,지점,균형,미국,대표,애비,고스,티노,햄블린,관중,두,선수,황,모습,두,선수,세계,가운데,올림픽,정신,고스,티노,햄블린,탓,경기,먼저,그녀,좌절,햄블린,달리기,시작,관중석,박수갈채,시작,니키,햄블린,왼쪽,뉴질랜드,현지,리우,올림픽,육상,여자,예선,결승선,뒤,서로,부축,레이스,완주,애비,고스,티노,미국,감격,포옹,리우데자네이루,연합뉴스,두,선수,다시,결승선,향,선수,트랙,위로,무릎,통증,스티,햄블린,역시,앞서,준,고스,티노,외면,햄블린,고스,티노,부축,두,선수,하위,끝내,결승선,통과,두,선수,결승선,통과,직후,서로,모습,세계,주요,뉴스,올림픽,예상,못,순간,감동,상황,연출,그간,세계,관중,울림,올림픽,장면,밴쿠버,올림픽,당시,캐나다,피겨스케이팅,선수,애니,로셰트,심장마비,어머니,나흘,경기,마음,스포츠,정신,그녀,동메달,쾌거,서울,올림픽,요트,경기,출전,캐나다,선수,로렌스,르뮤,바람,전복,선수,요트,발견,감히,경기,포기,두,명의,선수,르뮤,부,상자,구조대,인도,경주,재개,명의,선수,기록,경기,이후,르뮤,영웅,행동,명예,메달,부상,데렉,레드몬드,부축,아버지,사진,필라델피아,인콰이어러,바르셀로나,올림픽,남자,육상,경기,영국,선수,데렉,레드몬드,허벅지,뒤쪽,부분,힘줄,햄스트링,치명,부상,고통,불구,레드몬드,레이스,계속,도운,관중석,울타리,아버지,레드몬드,아버지,부축,채,거리,결승선,직전,레드몬드,힘,경기,미국인,스피드,스케이트,선수,잰슨,처음,올림픽,나선,만인,릴레함메르,동계,올림픽,금메달,이전,차례,올림픽,고배,두,번,캘거리,올림픽,누,사망,당일,경기,고통,더욱,잰슨,노력,끝,획득,금메달,누,소감,사진,연합뉴스,멕시코시티,올림픽,남자,육상,메달,수상자,토미,스미스,존,카를로스,상대,검은색,장갑,채,손,블랙,파워,설,루트,퍼포먼스,당시,인종차별,경종,리기,행동,당시,신발,신지,미국,흑인,삶,대변,은메달,수상한,백인,호주,선수,피터,노먼,가슴,두,선수,배지,의지,동참,모습,영웅,행동,뒤,운명,올림픽,위원회,토미,스미스,존,카를로스,행위,정치,올림픽,정신,위배,비난,두,선수,메달,박탈,선수,자격,피터,노먼,용기,행동,불구,자국,이로,조롱,후,뮌헨,올림픽,출전,이후,노먼,여러,팀,코치,활동,세상,국가,인종,초월,사람,지애,뒤,노먼,사망,소식,접,스미스,카를로스,노먼,장례식,참석,직접,관,고난,경쟁자,이자,친구,마지막,길,방승"
